Gene Name,Dextrose_exp_1,Dextrose_exp_2,Dextrose_sta_1,Dextrose_sta_2,Dextrose_nrp1_1,Dextrose_nrp1_2,Lipid_exp_1,Lipid_exp_2,Lipid_sta_1,Lipid_sta_2,Lipid_nrp1_1,Lipid_nrp1_2
Rv1999c,0.95046711,0.906168102,5.195841572,7.665228786,2.808835801,1.884371357,0.547298889,0.281180633,0.197213619,0.226437366,1.058545483,0.991258124
Rv2000,6.650856759,7.849466089,4.678655188,5.045137444,9.349651481,3.84930134,1.432697098,0.998766152,0.333416566,0.324819772,1.550277244,3.082481118
Rv2001,8.716294142,7.702380079,5.261512327,4.776683305,5.268495234,1.36635692,1.58196881,1.844365714,0.454779713,0.472439913,0.991911943,2.018059368
IGR481_Rodriguez_Rv2001-Rv2002,6.624709391,6.22111342,1.354502148,1.598596679,1.606957736,0.633148776,0.560575301,0.396802109,0.130456809,0.59915327,0.448145816,1.498782284
fabG3,17.31305018,19.03544177,6.141101692,9.091635808,11.96111182,5.306563016,5.936275268,6.873088898,1.499503552,1.721704799,3.911021381,5.901973658
Rv2003c,57.44360265,55.47552213,14.72113348,14.90533034,141.2292037,23.79842427,442.9993137,280.4611645,10.0541451,6.503047585,11.59973387,62.88596994
Rv2004c,97.35711864,106.6634899,22.43931414,23.37627283,344.3768395,100.2115485,1125.659794,583.2089786,20.27222124,14.37097335,29.54958354,145.3534032
Rv2005c,222.5643733,250.5288379,44.31113445,42.30520491,1373.316622,440.5036352,2539.738585,1343.228762,32.83456849,29.3925837,116.8308067,486.5369478
Miotto_candidate_289,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_290,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_291,0,0,0,0,0,0,0,0,0,0,0,0
IGR482_Rodriguez_Rv2005c-Rv2006,13.31952153,17.03400103,15.48002455,9.277570014,32.56958983,18.99446327,22.95689327,21.11554082,5.404639231,3.209749661,7.25569416,21.2922245
otsB1,22.77921302,23.75631733,6.03474225,6.420066985,43.7259694,6.903212839,116.2471455,70.37286404,3.495548284,3.759746926,5.460277311,47.21314673
Miotto_candidate_1336,0.297766513,0.629157911,1.643813286,2.182550078,3.656608926,0.384192218,1.133849718,0.722333937,0.15832137,0,0.725155042,1.414708196
Miotto_candidate_1337,76.58413771,62.88600844,58.70845108,44.19197551,166.5495213,73.75808594,18.51999268,16.14209764,10.2281226,8.863214054,30.38463988,30.17765117
Miotto_candidate_1338,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_1339,0,0,0,0,0,0,0,0,0,0,0,0
IGR483_Rodriguez_Rv2006-Rv2007c,498.9765086,495.994219,102.3691046,122.0082802,1672.04725,586.575813,706.4686161,554.9506423,31.35980986,37.87916107,128.841922,458.1213796
fdxA,1087.583128,1101.467666,207.9847863,232.983882,3434.653824,1322.500976,1455.532414,1031.6136,83.14258227,98.93626914,297.7896471,1116.061832
Miotto_candidate_292,0,0,0,0,0,0,0,0,0,0,0,0
Rv2008c,2.012281845,1.954849617,6.844015377,5.594636286,4.43094964,2.238223896,0.915972714,0.50498006,0.18446947,0.197684431,3.083959705,5.259050454
vapB15,251.2916552,243.2122531,375.9718925,337.7693344,171.9378648,115.4584573,46.81072898,42.45619276,43.15006595,70.57926895,65.54670453,109.22196
vapC15,194.2430223,175.8945759,659.1740715,694.1901072,89.42226437,64.16780356,34.36275078,26.97558199,31.18375479,75.87960822,39.07704221,111.1252529
IGR484_Rodriguez_Rv2010-Rv2011c,17.55913219,14.0984202,195.9375244,175.9905457,16.67525323,15.10373988,11.94610215,11.16952502,3.983414016,8.146883682,3.848580479,18.75066894
Rv2011c,7.312511438,6.300317411,18.49898767,17.28806449,53.23977453,91.509784,1.459831512,1.435192814,1.05694174,1.690319555,141.4719575,283.1418691
Rv2012,1.858784902,1.963735297,110.2072202,107.7337093,65.02903465,72.10861058,0.990915936,0.601215317,0.658872773,3.290803946,100.116077,77.9249038
IGR485_Rodriguez_Rv2012-Rv2013,3.716213027,2.506987616,141.0363003,146.2220047,35.33547577,35.41242697,0.784259849,0.54306858,0.952239482,3.006699804,98.24315815,54.73047227
Rv2015c,46.5295118,54.98224495,11.88017994,10.13430174,38.53198927,21.8479142,27.44529697,20.06502313,4.527588141,5.511304443,10.42821409,28.23547902
Rv2016,13.95056794,11.0818083,84.8327517,90.3720562,116.3893543,91.99069128,2.595256022,2.195845006,1.245681336,2.795528495,62.33972828,311.6319355
Rv2017,10.19385495,11.67205778,58.09656186,64.11278709,48.93907971,31.47497517,2.804671493,2.334690605,0.97122024,2.554027508,37.72216821,134.0169557
IGR486_Rodriguez_Rv2017-Rv2018,7.762933626,8.201243055,40.74747125,42.90839116,33.44355766,14.44945339,2.90754824,2.366817561,0.81197184,1.631511757,26.49824844,80.58805155
Rv2018,30.07359073,32.9416596,68.14838931,69.55699527,58.06390257,28.63459307,20.50252257,26.55680784,10.03339694,9.361769845,37.34548465,84.01738649
Rv2019,16.40143656,14.84103546,77.55093232,77.74949377,26.85488423,15.08852748,3.584814073,4.222564413,4.653585214,5.43296955,11.7768135,23.91142798
IGR487_Rodriguez_Rv2020c-Rv2021c,0.807103971,3.410698147,5.346719004,3.615247424,24.7783368,8.851586504,1.2293318,1.305270096,0.42913424,0,26.53494962,19.17301898
Rv2021c,26.15966399,27.63668646,43.60080443,40.4873342,182.8177,159.1924312,15.26621189,16.77655977,5.595573916,5.629299515,258.733423,134.1502661
Miotto_candidate_293,0,0,4.277375203,4.732687537,0,0.416545247,0,0,0,0,0,0
Rv2022c,13.20933528,13.68781831,18.27236808,16.28108726,122.1045908,125.1800952,11.60156528,11.04956369,2.986944266,3.862116273,131.4795239,65.57515996
Rv2023c,20.53182823,23.04116082,6.114072195,9.436160954,15.69294664,7.58459471,19.39953876,17.84231707,2.355470163,4.160786598,3.112123721,6.534043134
Miotto_candidate_1341,0,0,0.520962365,0.768556096,0,0,0,0,0,0,0.287272959,0
Miotto_candidate_294,0.333369031,0,2.944569886,4.072511921,0,0,0,0,0,0,0,0
Rv2023A,16.03657563,15.67137776,3.688731339,3.863710656,13.73047358,5.431423322,1.984607546,3.18781651,0.710549069,1.182968739,1.993386435,4.716574603
Rv2024c,27.0838649,31.1038926,9.581265193,10.53661611,15.70105669,10.58315541,9.143750867,6.504427341,3.918760736,4.064024119,7.575246886,11.45709971
IGR488_Rodriguez_Rv2024c-Rv2025c,3.608229516,4.447282878,4.979787308,3.183479907,8.86189928,6.207340939,2.289931784,1.701969832,0.319747081,0.367128229,6.956511846,4.285733654
Rv2025c,13.38548407,14.85480244,17.25329312,16.02697184,53.91210498,73.08305126,24.19900885,18.07256854,2.138368616,1.799259069,52.97152327,42.11209814
IGR489_Rodriguez_Rv2025c-Rv2026c,5.725057498,5.184261184,11.51326826,7.160380959,41.34568342,54.60908191,13.39152107,22.65078707,0.217428015,0.124823598,19.17068212,22.06540584
Rv2026c,10.08469571,10.69070809,8.111707778,8.128457691,19.0088574,10.41833791,5.964690111,4.707821636,1.805758091,1.629053736,7.63789008,10.56109927
dosT,23.33196031,20.43447897,7.374249498,7.876361034,33.53661071,19.62503827,17.33486339,12.21284076,1.600406557,1.522238999,10.94122939,14.16773807
Rv2028c,200.5960835,194.2555009,11.16658021,14.27318464,281.0083645,61.71316193,758.4172285,481.2111294,3.377899519,3.142879877,50.86099338,104.7016393
pfkB,250.2908541,233.3870522,27.42202878,33.27960918,402.8225551,121.6250865,1244.73822,758.0816768,11.41497079,10.33465965,67.13033931,141.5312519
Rv2030c,1216.949473,1372.730155,464.9232629,601.1951175,2642.857888,707.7472249,9369.418405,6020.080486,192.210191,222.3122921,385.9398472,803.365292
Miotto_candidate_295,0,1.542934876,1.881252983,1.387670729,0.398551026,0.314061893,0.37075086,0.787305772,0,0,0.296392735,0.991258124
hspX,5215.583785,5679.224051,3863.289229,4703.399878,12836.6139,2738.368455,37511.45467,29838.32137,1061.72349,1421.611653,1147.32197,3598.991634
Miotto_candidate_296,0.469438024,0.165314451,3.10982636,3.313417862,2.690219424,2.624660104,0.595849597,0.632656424,0,0,1.714843683,1.168268503
acg,213.9198281,260.7095201,233.264037,253.2415485,1090.010646,405.7698574,961.753416,665.8437001,84.94100467,101.3439784,104.4623697,288.8800859
Miotto_candidate_1342,0,0,0,0,0,0,0,0,0,0,0,0
IGR490_Rodriguez_Rv2032-Rv2033c,154.5408205,176.7933729,147.1212891,141.3807439,1074.189816,256.6404018,906.8530046,524.2940491,49.71291023,63.71456953,86.83731624,270.4113667
Rv2033c,53.48140901,59.72969958,38.28115501,46.31165869,29.45731763,15.81933107,31.1153649,17.38656929,0.870485825,1.532531718,7.110261312,8.568562218
IGR491_Rodriguez_Rv2033c-Rv2034,0,0,1.058204803,1.56112957,0,0,0,0,0,0,1.167046395,0
Rv2034,15.71361681,18.40092704,247.8028235,267.7433578,583.3126389,604.6912787,31.43143404,28.7803999,12.38131752,8.032629682,1337.752144,642.4178692
Rv2035,12.0421893,10.80054413,221.664692,203.4001782,213.5010949,412.8738566,8.932138823,9.230314915,6.802962434,5.398812058,773.7159611,529.1372354
Rv2036,17.00701326,19.7841743,137.9819945,144.3047869,107.7093459,194.7770767,12.04247304,10.58447994,12.4716303,9.71174255,703.252705,417.1714447
Miotto_candidate_1343,0,0,0,0,0,0,0,0,0,0,0,0
Rv2037c,30.85868904,30.20829113,23.79061465,21.54518922,52.97294973,42.69695591,18.32650021,14.75289894,12.10906791,7.124546897,17.58110508,60.01534187
Rv2038c,14.70672691,12.55035296,4.855524459,4.628153212,5.260205578,2.358095999,7.046337578,4.94155327,3.719962548,2.876521461,1.477824113,3.52754986
Rv2039c,14.44361862,15.56662055,4.298094004,3.733377476,5.837850613,2.487906667,6.372692722,5.383658511,3.598008078,2.754114972,1.196118725,4.049695112
Rv2040c,19.35976966,20.27344663,5.062508027,6.16844995,8.063706802,3.155226458,8.846287968,6.646325474,5.832994091,4.022554485,2.171249107,4.195557641
Rv2041c,21.6316093,19.2691526,11.56970585,12.31873151,13.52446674,5.45611161,12.31566948,9.882476775,8.795951517,7.007142884,3.281875924,10.59745049
Rv2042c,46.15866042,51.07926511,45.15007159,47.23297284,36.65620619,17.75276173,33.89443391,31.54402733,23.56151328,19.2397275,14.74163868,43.40667154
pncA,134.597895,138.2123107,177.5822335,174.8019876,113.0563514,44.0156903,167.8311822,194.997115,82.66915438,69.15360827,37.27891516,134.4718507
Miotto_candidate_297,20.07487694,26.31405298,10.46660751,7.569113065,65.130484,15.58889031,28.59500271,16.98433271,3.953236637,6.0142279,5.997911171,7.191127118
Rv2044c,7.908603687,8.049462136,5.643758949,7.383455575,5.921866657,1.991033886,2.791124401,3.197501274,1.128164229,1.295339224,1.82029878,4.058547413
lipT,33.28568237,37.59095634,11.30956383,11.43202174,31.15703781,10.53702186,26.59630536,19.90791833,7.697036665,6.009573611,11.90144188,31.06200262
lppI,27.30886038,25.10263454,7.78271782,9.580630784,12.26772815,5.842411649,9.52778923,6.719061592,2.084926172,3.191836294,3.268440437,10.45573638
Rv2047c,53.85475976,56.69338253,16.44941205,18.3854199,9.397413662,3.671769216,29.549494,27.05293133,4.53928663,6.963842832,2.2276254,6.679108833
pks12,66.80612615,71.43134438,24.58678032,27.46064011,14.23956006,4.921059398,53.91531874,51.79038449,6.451621255,10.45307442,4.390852783,13.54337448
ASpks,0,0,0,0,0,0,0,0,0,0,0,0
IGR492_Rodriguez_Rv2048c-Rv2049c,0.567962053,0,0,0.46255691,0,0,0,0,0,0,0,0
Rv2049c,69.38224444,70.41954774,6.772510739,9.658188271,37.83046337,11.95947688,26.78304214,16.42319841,3.188944221,4.576865258,6.141257475,11.56467811
Miotto_candidate_1344,3.029130952,0.400020153,0.418056218,0.308371273,1.859904787,0.488540722,0,0.612348934,0,0.231154811,0.461055366,0.770978541
Miotto_candidate_298,2.618166539,1.185425576,2.477747831,2.74149583,9.186115107,4.343246176,0.854535519,0.907321896,0.994335435,0.9133434,1.821730958,0.761576364
Rv2050,103.328525,105.016005,121.3408174,120.3556559,509.9460375,333.8870497,67.36079692,58.60507343,43.38853693,32.65474482,297.9302726,474.6267805
Miotto_candidate_1345,0,0,0,0,0,0,0,0,0,0,0,0
ppm1,113.6949684,106.0181412,10.22971622,10.82858941,37.56263708,18.82863859,45.88709247,34.51233584,3.168236791,4.443720086,69.7827056,79.22134927
Rv2052c,139.7823618,135.4408422,20.65510285,22.56586045,76.29607554,59.51795735,121.1814779,69.50217631,5.069933622,5.389579649,163.5639155,226.7368629
fxsA,240.9449929,235.8937025,45.91967509,49.86153231,372.3508249,268.3837318,140.4534864,78.15799122,11.18024736,12.16320855,510.3529251,656.702875
Rv2054,82.86041352,97.84022332,8.916190609,7.836258232,20.67776499,5.819382131,56.1033287,70.8922536,3.243148964,5.585593773,4.57665253,10.69975681
Miotto_candidate_1346,0,0,0,0,0,0,0,0,0,0,0,0
IGR493_Rodriguez_Rv2054-Rv2055c,31.11444293,29.34930471,4.662235654,4.887014305,9.27930758,2.86752163,19.63367599,20.84648763,2.008845791,5.29143513,2.029645905,3.921934317
rpsR2,53.98830305,56.67251809,7.35591054,5.519499302,14.67026023,4.29806051,23.35730419,10.8674735,1.221505702,3.366029607,2.937285309,3.742277861
rpsN2,46.80675511,44.57871647,3.762505966,2.448830698,8.533680788,2.586392058,7.480443827,4.29544767,0.532911802,1.407324879,1.159418641,2.993210806
rpmG1,25.46535316,28.67053533,5.335917552,3.48179201,25.41306268,8.394017861,8.352005742,4.20850722,1.976618319,1.475187976,2.716035247,10.09280999
rpmB2,62.63399252,60.83850809,6.286718829,4.004923115,7.204188163,1.001817683,16.16286029,5.964588668,0.137612668,1.027029603,1.418182961,1.05399598
Rv2059,24.08070362,25.92552488,6.900377153,6.163209447,8.680161111,2.988495198,9.899482442,6.668264613,1.465091117,1.621243997,2.394876457,2.940861505
Rv2061c,89.81373271,96.72487301,6.438065764,7.339236298,63.36075642,30.19181662,60.84433562,49.17161941,4.06670917,5.409022577,17.8889482,43.27759543
cobN,42.05675831,46.71800219,13.52613023,14.94503956,14.01465494,5.662575349,17.7541573,14.88699685,1.223601173,2.726272725,2.666790536,5.278138446
mazE7,16.6456571,15.50847363,7.814435468,9.286719491,13.62737931,7.948181748,26.85091807,27.87365244,1.811900125,2.080393299,4.947478735,6.671929681
mazF7,12.08888575,16.39790642,4.778657212,6.381259555,6.781185702,3.369861185,7.501615946,6.939209636,2.063185544,2.870031631,2.36248808,5.368711883
cobG,53.8690163,58.48316617,15.2257453,18.13883881,24.23496815,12.13970009,34.62955631,25.84482603,10.02020591,10.63058114,10.8240347,32.883082
cobH,61.87797108,65.06165102,11.34152516,9.839846984,28.31237838,15.21021282,30.84505243,23.02021806,4.577431895,5.106419915,10.15535109,19.38881919
cobIJ,41.19454438,46.55480123,3.703370312,3.893111592,13.4833962,5.519838296,23.99974478,18.96958348,2.819302356,3.249337274,5.515001171,10.82399342
Rv2067c,51.06647051,49.23777472,18.72953337,20.18244633,32.82184919,12.18837257,10.17111367,8.246449065,2.131647206,3.900737435,5.629282612,15.17013658
blaC,73.62115916,70.09833676,39.50631264,40.0352016,34.86415678,14.08995855,21.91643153,14.60094342,5.823964688,9.037552708,8.265315596,14.48588577
sigC,122.7347676,118.225311,5.825815689,6.222136493,52.46731408,29.71430747,30.85005948,16.17786378,1.344312996,1.241525033,16.99955753,13.80300291
cobK,14.35437157,14.54767169,46.85471715,54.00021521,9.667709169,3.98409944,7.69043213,6.006018321,1.064953543,2.165307311,3.378877182,5.607688816
cobM,10.54786671,10.071936,40.67089782,47.44512301,5.679352118,2.512495142,4.109155368,2.985201054,0.862809584,1.485995214,2.494638855,3.056379216
cobL,11.00771468,12.65127676,80.65812022,93.43886174,9.611093664,3.947059184,5.794523036,3.594222005,1.014849431,1.851603243,3.565809276,4.205875263
Rv2073c,10.05974389,9.763691896,102.7615629,117.8298969,13.65914076,6.911874136,4.54688855,3.339751087,0.934940465,1.447953736,5.875689584,6.106150044
Rv2074,430.1201324,457.6926238,16.03154716,19.78939126,138.2798777,89.94459511,239.4405773,159.4636496,11.42284862,19.49238069,27.0619454,35.69965852
Rv2075c,27.50658846,28.48422192,150.3460376,159.5764466,24.47413646,11.70395406,15.5236728,9.079829687,1.681948272,4.399520255,7.703781669,9.739923575
Rv2076c,22.75905085,19.28668595,161.7877565,162.9521913,46.82974553,36.9022724,4.078259463,4.42859497,6.988757626,12.25946051,17.93176049,21.47725935
Rv2077c,295.9082298,322.3162383,642.4827317,588.8349458,688.3972594,479.1770249,239.8689408,209.8060535,158.5244841,172.7689583,279.8798178,338.5666598
Rv2077A,8.076420399,6.804342803,12.64202005,13.57141973,12.05218302,12.00344554,2.102157378,1.322673698,0.217428015,0.436882593,4.481458158,6.31431425
Rv2078,18.40197053,15.22362411,8.815013978,8.326024371,13.47102467,7.034986398,6.006163936,7.794327147,2.226048725,1.545435022,2.963927353,5.551045495
Rv2079,16.52536166,16.32411008,5.961596211,6.171649724,8.038355621,3.312707636,5.072007202,4.391296808,1.878088258,1.662414737,2.880017081,4.393521548
lppJ,32.73636601,29.24189874,6.60439877,5.403058369,12.37628132,6.384811458,10.18776034,8.002879421,1.995017691,2.689018998,3.343877615,8.488965849
Miotto_candidate_1347,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_1348,0.671604764,1.65555786,0.741515774,0.364643403,0.916376446,0.288845244,0.170491272,0.18102286,0,0,0.408892168,0.75972338
Miotto_candidate_1349,20.50712692,22.43189935,9.81813687,8.720155703,32.6859007,14.75161719,9.95104084,11.44621469,2.508784789,3.32370527,5.745459176,13.42597542
Miotto_candidate_299,4.041776473,6.781737013,0.787501249,1.936284738,3.892823973,0.920274383,3.078094351,2.883736259,0.632058183,0.435431156,0.578999762,0.96820561
Rv2081c,44.16194742,43.49606889,17.8910998,19.59730906,32.79505584,21.35620871,16.68378871,13.83408714,10.353715,16.55823238,13.84577492,25.91431953
Miotto_candidate_300,31.04859225,34.60174324,4.389590294,3.854640913,23.24880984,7.08384047,18.8876966,19.28899142,6.039667084,6.356757302,5.993719758,14.52009585
IGR494_Rodriguez_Rv2081c-Rv2082,2.486752774,0.291906598,0.305068051,0.675083057,4.297888089,2.495518824,1.472983147,0.893698444,0.587643284,0.337361076,0.841114519,1.875353208
Rv2082,24.92110506,27.79419806,3.595746699,3.817055494,10.73438123,4.329878228,9.618982152,11.08334608,2.875952276,3.103301361,3.741445138,7.669207591
Miotto_candidate_1351,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_1352,0,0,0,0,0,0,0,0,0,0,0,0
Rv2083,53.97262256,57.63718948,5.590008864,6.343637616,15.62320021,6.783736884,23.85163868,25.79738581,4.279535534,6.10248701,6.283525988,13.98775353
Rv2084,50.71196804,55.3705996,3.06758402,3.514944326,9.009987307,2.297043712,9.203229797,10.38246504,2.481203602,3.52404353,2.759033167,8.824551215
Rv2085,23.35326325,24.6718312,1.991914923,2.775341457,4.43094964,1.034556823,1.984607546,3.728124393,1.652026585,1.774453108,1.769638978,4.625871245
Rv2086,3.39090216,3.261550456,1.50872764,1.318974158,1.574473855,0.52239998,0.269803844,0.32739448,0.349822301,0.587041673,0.184878637,0.583958994
pknJ,11.71349537,12.74098087,3.041890417,2.37080016,9.135600124,5.611594023,4.156808374,2.71820654,1.133205333,1.502114484,3.396962163,13.59535719
pepE,7.749056739,8.186582654,5.85389891,6.488098779,7.100780112,4.27992856,3.727229393,3.649664791,2.529913739,1.925470394,2.632062083,8.230606019
Rv2090,6.538771254,6.880549688,2.54971851,2.683769277,3.653721587,1.640455267,2.470104082,1.762445917,1.765912813,1.995910322,1.105830764,1.53217309
Rv2091c,224.6626062,238.3613964,125.5909134,132.7066333,214.1927084,100.0331994,260.8073409,291.1569219,94.84742493,66.64051677,80.48333018,237.5904115
Miotto_candidate_301,0,0,0,0,0,0,0,0,0,0,0,0
helY,113.8879764,118.30585,20.47184889,22.82083416,31.23594231,12.02715081,92.0214263,68.88621697,33.51316042,30.29759105,22.72159127,41.47983554
tatC,146.0379323,151.7319161,193.7142635,215.1024355,70.5048373,33.46741102,47.54609818,41.19978751,34.67238007,49.62646928,33.98157098,74.91216735
tatA,700.5406242,736.4942475,1057.129801,1131.843718,448.1706285,229.5792436,766.063965,942.4050096,211.9923147,274.6119155,220.7384896,536.0228306
pafC,72.56297528,81.70253889,7.477535516,8.010843638,28.96346997,9.195969996,18.39602612,13.82131427,2.863602406,3.642328962,7.28452934,30.18490433
pafB,118.7194195,118.3519085,14.27040551,15.60191954,52.95701874,19.96415059,24.50295775,17.57606941,5.239819281,6.634767818,14.20548966,50.73872289
pafA,154.9069484,162.8903256,21.00524854,23.48931379,133.8577171,76.46471143,65.25951731,46.86294227,8.039556847,8.376682952,30.11821278,90.49552092
Miotto_candidate_302,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_303,0,0,0,0,0,0,0,0,0,0,0,0
Miotto_candidate_304,0,0,0,0,0,0,0,0,0,0,0,0
PE_PGRS36,3.17275354,3.773983237,9.808463829,11.52245212,17.12395097,7.459511439,1.968814913,1.862385379,0.662280735,0.74607208,3.262364176,3.06264579
PE21,6.521771165,8.379732517,8.952169367,10.47930654,52.38197362,25.6989266,3.08745975,1.567824426,0.656032804,1.291278599,4.614528275,2.990865029
